AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
住,,建國北街315巷3弄1~30號,公寓(5樓含以下無電梯),61.96%,B,,10705,無,,三層/五層,-1,21,1921,1,1,1,24.250661504069093,120.53110474163121,有,"88,681",bt_01.png,98,51.65,e0ncGFERROmUqEblHIaSehj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,458,Biz,4房1廳2衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),43.06%,B,"790,000",10705,無,57.64%,九層/十五層,0,,1922,1,1,1,24.26144209851215,120.53488941868036,有,"133,759",bt_05.png,45,37.13,Kk6bEoFmLzHe0lAlckaeeBj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,450,Biz,2房2廳2衛有隔間,B14
住,,仁美街97巷31~60號,透天厝,,B,,10705,無,,全/四層,0,2,1923,2,1,0,24.254987295408576,120.53654226916689,無,"203,051",bt_02.png,9,45.31,WuTg7SxItNK7AFz99oU1gBj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),920,Biz,,B14
住,,仁美街1~30號,透天厝,,B,,10705,無,,全/四層,-1,6,1924,1,1,0,24.252901648084162,120.53674737776768,無,"178,443",bt_02.png,12,89.66,73VI/3dXwZP0V3EZNSPImBj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),"1,600",Biz,,B14
住,,信義街205巷1~30號,透天厝,,B,,10705,無,,全/四層,-1,5,1925,1,1,0,24.24853586498774,120.54372407564792,無,"181,064",bt_02.png,13,85.60,PAc/GnJ5HdTzrUiyT8w1ixj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),"1,550",Biz,6房1廳5衛有隔間,B14
住,,興益路31~60號,透天厝,,B,,10705,無,,全/四層,-1,24,1926,1,1,0,24.23284587614097,120.54917102981511,無,"127,514",bt_02.png,11,57.25,XhiJ9/VGt1vwBFbxnxy9uRj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),730,Biz,5房2廳3衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),50.07%,B,"730,000",10705,無,63.76%,六層/十五層,0,,1927,1,1,1,24.26144209851215,120.53488941868036,有,"120,030",bt_05.png,45,43.71,/tFrNhL01s8ds0AIwryUQhj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,485,Biz,3房2廳2衛有隔間,B14
住,,民生街1~30號,透天厝,,B,,10705,無,,全/二層,-1,44,1928,1,1,0,24.253226477540224,120.53177632430749,無,"44,436",bt_02.png,9,33.76,5evLbJKzIXWmq+US2gVwexj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),150,Biz,3房1廳2衛有隔間,B14
商,,四維東路151~180號,華廈(10層含以下有電梯),67.81%,B,,10705,無,,十層/十層,-1,23,1929,1,1,1,24.261045144035183,120.53885294474287,有,"99,223",bt_06.png,46,35.27,MtLm3WX5tVFIm2f1O3dJ1Rj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物)+車位,350,Biz,2房2廳2衛有隔間,B14
住,,長春路165巷30弄1~30號,透天厝,,B,,10705,無,,全/三層,-1,10,1930,2,1,0,24.256411030678095,120.55710119213909,無,"157,950",bt_02.png,15,47.48,+eisNuqW+kz7bxiIjKs+Zxj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),750,Biz,4房3廳3衛有隔間,B14
農,,中央路一段151~180號,透天厝,,B,,10705,無,,全/四層,1,1,1931,1,1,0,24.228574583929834,120.5298047561415,無,"149,934",bt_02.png,9,55.09,+qbsUyvbDzGIf66bPzMC1xj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),826,Biz,4房3廳3衛有隔間,B14
住,,信義街18巷31~60號,透天厝,,B,,10705,無,,全/四層,0,,1932,1,1,0,24.248264560994407,120.54824056154595,無,"176,539",bt_02.png,12,88.37,BIkkdU8rMOlLIhJhAruOohj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),"1,560",Biz,5房2廳4衛有隔間,B14
住,,西建路91~120號,透天厝,,B,,10705,無,,全/三層,-1,23,1933,1,1,0,24.256479537655572,120.52881684117907,無,"178,017",bt_02.png,9,28.09,liuUO5S0MX3NrtxxMZCRkxj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),500,Biz,5房1廳4衛有隔間,B14
住,,四維中路331~360號,住宅大樓(11層含以上有電梯),64.57%,B,,10705,無,,七層/十一層,-1,25,1934,1,1,0,24.261675607614887,120.53256774157347,有,"92,136",bt_05.png,40,32.56,pxmFLoBw5AktOV6wCITx7Bj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),300,Biz,3房2廳2衛有隔間,B14
商,,四維中路241~270號,住宅大樓(11層含以上有電梯),45.53%,B,"680,000",10705,無,61.90%,三層/十五層,0,,1935,1,1,1,24.26144209851215,120.53488941868036,有,"118,317",bt_05.png,45,34.25,wbJhTefvJ16p8j0dXhkzGqcMTMz1OaxfcorjXImoWaw=,房地(土地+建物)+車位,366,Biz,2房2廳2衛有隔間,B14
住,,民和東街55巷1~30號,透天厝,,B,,10705,無,,全/三層,-1,,1936,2,1,0,24.254869088543554,120.55240159569291,無,"165,785",bt_02.png,21,66.35,aZshKHmhdarH9J2FtKEZzRj+GNQPNgC5xHN3PSE3Uv8=,房地(土地+建物),"1,100",Biz,4房2廳4衛有隔間,B14
