AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
住,,中松路56巷1~30號,透天厝,,B,,10411,無,,全/二層,-1,33,152,2,1,0,24.347178803584725,120.5876889458792,無,"66,284",bt_02.png,12,60.35,aMSqKv+mOAVa7mRsF/vhxbfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),400,Biz,4房2廳2衛有隔間,B22
住,,中山南路63巷1~30號,透天厝,,B,,10411,無,,全/三層,1,,153,5,1,0,24.337238652092896,120.59256333396095,無,"126,579",bt_02.png,23,62.25,eIeES+vJWCO51hOdWpB1/LfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),788,Biz,4房3廳4衛有隔間,B22
住,,中山南路63巷1~30號,透天厝,,B,,10411,無,,全/三層,1,,154,7,1,0,24.337238652092896,120.59256333396095,無,"114,863",bt_02.png,24,62.68,RLM5JQPa3ZRqizX7BOVas7fBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),720,Biz,4房3廳4衛有隔間,B22
住,,中山南路63巷1~30號,透天厝,,B,,10411,無,,全/三層,1,,155,4,1,0,24.337238652092896,120.59256333396095,無,"119,025",bt_02.png,18,61.33,lR9NTtp28cl8xxin6PF+c7fBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),730,Biz,4房3廳4衛有隔間,B22
住,,中山南路63巷1~30號,透天厝,,B,,10411,無,,全/三層,1,,156,7,1,0,24.337238652092896,120.59256333396095,無,"113,266",bt_02.png,24,62.68,ecgxdKobv1IQzzyKfWmL17fBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),710,Biz,4房3廳4衛有隔間,B22
住,,中山南路63巷1~30號,透天厝,,B,,10411,無,,全/三層,1,,157,7,1,0,24.337238652092896,120.59256333396095,無,"114,863",bt_02.png,24,62.68,Ua9E8nIZJgKWXn1UcJgxPbfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),720,Biz,4房3廳4衛有隔間,B22
鄉村區,乙種建築用地,松二街31~60號,透天厝,,B,,10411,無,,全/三層,1,,158,1,1,0,24.361954246531887,120.60485650462495,無,"137,124",bt_02.png,10,55.42,+7N9oy6YUfztskaoJEpsdLfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),760,Biz,4房3廳4衛有隔間,B22
住,,中山南路63巷1~30號,透天厝,,B,,10411,無,,全/三層,1,,159,4,1,0,24.337238652092896,120.59256333396095,無,"122,876",bt_02.png,18,62.26,NkIoDSG9GXiU/dHWhi4cmrfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),765,Biz,4房3廳4衛有隔間,B22
住,,中山南路63巷1~30號,透天厝,,B,,10411,無,,全/三層,1,,160,7,1,0,24.337238652092896,120.59256333396095,無,"115,329",bt_02.png,24,63.73,YR6DwZypk5fMXCod3gaKarfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),735,Biz,4房3廳4衛有隔間,B22
住,,中山南路63巷1~30號,透天厝,,B,,10411,無,,全/三層,1,,161,4,1,0,24.337238652092896,120.59256333396095,無,"119,841",bt_02.png,18,61.33,OUoTDrg+HyebZ0BYhgwomrfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),735,Biz,4房3廳4衛有隔間,B22
特定農業區,甲種建築用地,松九街115巷1~30號,透天厝,,B,,10411,無,,全/三層,1,,162,2,1,0,24.364312153968786,120.60519367009402,無,"125,577",bt_02.png,17,57.34,EKSkx0xYdbnsCHp2KAngQLfBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),720,Biz,4房2廳3衛有隔間,B22
鄉村區,乙種建築用地,松九街31~60號,透天厝,,B,,10411,無,,全/四層,1,,163,1,1,0,24.36212068984189,120.6052174234707,無,"130,575",bt_02.png,11,70.46,zojLutw+it8E+eNAsGxaE7fBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),920,Biz,4房3廳4衛有隔間,B22
住,,中山南路63巷1~30號,透天厝,,B,,10411,無,,全/三層,1,,164,7,1,0,24.337238652092896,120.59256333396095,無,"114,545",bt_02.png,24,63.73,XVxtvXc8im7G8Fh/9SDen7fBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),730,Biz,4房3廳4衛有隔間,B22
住,,中山南路63巷1~30號,透天厝,,B,,10411,無,,全/三層,1,,165,4,1,0,24.337238652092896,120.59256333396095,無,"120,793",bt_02.png,23,62.25,0KhgMoN25Lg04uy1OrKQg7fBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),752,Biz,4房3廳4衛有隔間,B22
特定農業區,甲種建築用地,溪洲路106巷1~30號,透天厝,,B,,10410,無,,全/三層,0,14,166,5,1,0,24.363446036830684,120.59365976960464,無,"26,483",bt_02.png,20,56.64,1Tdr1m2DtLX8zzC/qePTL7fBzSewkXJDY2E8j6ItdLw=,房地(土地+建物),150,Biz,5房2廳3衛有隔間,B22
