AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
住,,豐南街181~210號,透天厝,,B,,10804,無,,全/五層,0,2,1989,2,1,0,24.23827566082456,120.71755909670999,有,"292,509",bt_02.png,11,82.22,DLBYE5eBLNJBvuCsKCxzg9VdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"2,405",Biz,4房3廳5衛有隔間,B09
住,,豐北街278巷1~30號,華廈(10層含以下有電梯),54.99%,B,"700,000",10804,無,61.86%,二層/七層,1,,1990,2,1,1,24.260276543569326,120.71438563295125,有,"185,617",bt_06.png,37,31.52,tkqomH+ZGUdLeCAa7xnbIdVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物)+車位,590,Biz,2房2廳1衛有隔間,B09
住,,豐南街181~210號,透天厝,,B,,10804,無,,全/五層,0,2,1991,2,1,0,24.238264107059774,120.71770987910526,有,"279,821",bt_02.png,10,87.73,a1FKtagEWvwlgvFNLcTeeNVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"2,455",Biz,4房3廳5衛有隔間,B09
農,,社皮路293巷48弄1~30號,透天厝,,B,,10804,無,,全/三層,0,21,1992,2,1,0,24.240750761347726,120.7027707087401,無,"150,565",bt_02.png,20,63.10,WfNMmsMmamfzFxmLl4fxNtVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),950,Biz,4房3廳5衛有隔間,B09
住,,大仁街1~30號,華廈(10層含以下有電梯),60.52%,B,,10804,無,,"一層,二層/七層",0,25,1993,1,1,0,24.256945276393555,120.72147800960656,無,"109,150",bt_06.png,35,60.47,GZlRfVJ7JRtVC2aSbBOVv9VdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),660,Biz,3房2廳2衛有隔間,B09
住,,北陽路241~270號,透天厝,,B,,10804,無,,全/四層,0,2,1994,1,1,0,24.251260852928826,120.73606970774689,無,"299,755",bt_02.png,11,88.41,QeyWRe6awRN2Psx7quy5V9VdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"2,650",Biz,4房3廳5衛有隔間,B09
住,,西勢路22巷61~90號,透天厝,,B,,10804,無,,全/三層,0,43,1995,1,1,0,24.24671694425426,120.7093808359593,無,"139,233",bt_02.png,9,35.19,L5YJrW0YKvwOc1keFIeFwdVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),490,Biz,2房2廳2衛有隔間,B09
住,,三豐路二段135巷31~60號,透天厝,,B,,10804,無,,全/三層,0,21,1996,1,1,0,24.267569197156217,120.71960320850948,無,"158,324",bt_02.png,9,53.69,qcEVpR4Y4Fe/lHxkv1wimNVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),850,Biz,5房2廳3衛有隔間,B09
住,,合作街151巷1~30號,透天厝,,B,,10804,無,,全/三層,0,21,1997,1,1,0,24.23927266603015,120.70578093134348,無,"73,471",bt_02.png,10,19.62,NB5q3iXCHBW8+khbENpbYdVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),144,Biz,4房2廳3衛有隔間,B09
住,,成功路133巷1~30號,透天厝,,B,,10804,無,,全/五層,0,4,1998,3,1,0,24.244281725556068,120.70936371893838,有,"257,200",bt_02.png,22,104.98,2i2irx5dVCAm2jUvTp5TvNVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"2,700",Biz,5房3廳6衛有隔間,B09
住,,南陽路59巷100弄31~60號,透天厝,,B,,10804,無,,全/三層,0,21,1999,1,1,0,24.23516576674709,120.7335039623753,無,"205,074",bt_02.png,9,41.45,4QYZLPDhZbwqYjS9qPCnZdVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),850,Biz,6房3廳3衛有隔間,B09
住,,社皮路41巷31~60號,透天厝,,B,,10804,無,,全/二層,0,36,2000,1,1,0,24.244175356934615,120.69936520277899,無,"139,838",bt_02.png,13,64.36,x4rT5QBG0qfwB6UO+zD+ZNVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),900,Biz,5房2廳2衛有隔間,B09
住,,中正路695巷1~30號,住宅大樓(11層含以上有電梯),74.16%,B,,10804,無,,十一層/十六層,0,26,2001,1,1,0,24.24845837264508,120.70175965757589,有,"103,012",bt_05.png,82,23.30,y+OeCKp+yKaAb0w5UYAWDNVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),240,Biz,2房2廳1衛有隔間,B09
鄉村區,乙種建築用地,鐮村路672巷1~30號,透天厝,,B,,10804,無,,全/二層,0,38,2002,1,1,0,24.22157458892296,120.72768490139083,無,"198,423",bt_02.png,9,25.95,xoYDR9bdYkkZQXolboB/ENVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),515,Biz,4房2廳2衛有隔間,B09
住,,中正路695巷31~60號,住宅大樓(11層含以上有電梯),70.74%,B,,10804,無,,四層/十六層,0,26,2003,1,1,0,24.24845837264508,120.70175965757589,有,"123,021",bt_05.png,82,28.45,Z8HW/dXl2jatt8BfjUm3XNVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),350,Biz,3房1廳2衛有隔間,B09
商,,信義街192巷1~30號,華廈(10層含以下有電梯),50.36%,B,,10804,無,,七層/七層,0,19,2004,1,1,1,24.25452150525031,120.71908968176818,有,"157,471",bt_06.png,32,45.41,aDF6p+ebQHvE4BK4kNUUOtVdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物)+車位,715,Biz,3房2廳2衛有隔間,B09
住,,豐北街241~270號,透天厝,,B,,10804,無,,全/一層,0,27,2005,7,2,0,24.260170651509583,120.71569573880005,無,"771,372",bt_02.png,15,30.59,HRBMn/CFH11h1wkGMj3oc9VdO8M0AvS5IKK7Uh0o4c0=,房地(土地+建物),"2,360",Biz,,B09
