AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
商,,自由路二段121~150號,辦公商業大樓,,B,,10309,無,,六層/十二層,-1,28,2399,4,1,0,24.140461339261886,120.69231592413033,有,"84,545",bt_04.png,24,26.02,/PSahnz5UsPJBvTqLUrYnwYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),220,Biz,6房6廳6衛有隔間,B01
商,,中華路一段121~150號,住宅大樓(11層含以上有電梯),55.86%,B,,10309,無,,十三層/十九層,-1,18,2400,1,1,0,24.144713108665936,120.67588663898651,有,"97,881",bt_05.png,39,9.91,I48NyoTnWNNtgA+FMSjaWAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),97,Biz,1房1廳1衛有隔間,B01
商,,中華路一段91~120號,套房(1房(1廳)1衛),86.56%,B,,10309,無,,七層/十二層,-1,33,2401,2,6,0,24.144414485246255,120.67578948670267,有,"70,942",bt_07.png,17,46.23,O3mCrM54R7YrLFJRIZDxXQYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),328,Biz,6房6廳6衛有隔間,B01
商,,公園路31~60號,住宅大樓(11層含以上有電梯),66.43%,B,,10309,無,,六層/十一層,-1,33,2402,2,1,0,24.146251588510125,120.68032693647389,有,"98,215",bt_05.png,45,12.22,0wU/zcFp3CgxRez/h31MjQYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),120,Biz,1房1廳1衛有隔間,B01
商,,平等街31~60號,套房(1房(1廳)1衛),100.00%,B,,10309,無,,六層/八層,-1,31,2403,2,1,0,24.138952747431162,120.68841529286946,有,"118,863",bt_07.png,24,7.15,32qrd6jh6HW8ha7sPwxCqwYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),85,Biz,1房0廳1衛有隔間,B01
商,,民權路91~120號,辦公商業大樓,,B,,10309,無,,八層/十一層,-1,37,2404,2,1,0,24.139750817792454,120.67812383206507,有,"117,831",bt_04.png,22,21.64,Zdz9oCDav0XPab35j+HmYwYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),255,Biz,0房1廳1衛有隔間,B01
住,,臺灣大道一段361~390號,套房(1房(1廳)1衛),70.03%,B,,10309,無,,九層/十二層,0,32,2405,5,1,0,24.14094074656413,120.68740291308761,有,"81,233",bt_07.png,23,8.86,vYMmV9fS25XB864Vk6ajbAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),72,Biz,1房1廳1衛有隔間,B01
商,,中華路一段121~150號,套房(1房(1廳)1衛),59.32%,B,,10309,無,,十一層/十九層,-1,18,2406,1,1,0,24.14286609514319,120.68404292240679,有,"126,139",bt_07.png,39,10.31,k1gK3irKLKCQxa9cVdpozAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),130,Biz,,B01
住,,繼光里公園路2之1~30號,套房(1房(1廳)1衛),100.00%,B,,10309,無,,五層/六層,-1,37,2407,1,2,0,24.14191355281615,120.6851546719523,有,"70,278",bt_07.png,67,21.34,z4fxO2To/kwWQ2E1a2IyzAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),150,Biz,1房1廳1衛有隔間,B01
商,,大誠街39巷2之1~30號,套房(1房(1廳)1衛),100.00%,B,,10309,無,,三層/三層,-1,43,2408,1,1,0,24.145354462254165,120.67857719108409,無,"5,580",bt_07.png,33,14.34,tFnDjNSeV1dM5QDovnwxQQYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),8,Biz,1房1廳1衛有隔間,B01
商,,興中街1~30號,透天厝,,B,,10309,無,,全/二層,-1,,2409,4,2,0,24.14294112791844,120.67803368325801,無,"223,583",bt_02.png,18,58.14,VElwAIOfBCD448fShOancAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),"1,300",Biz,3房1廳2衛有隔間,B01
商,,成功路268巷1~30號,透天厝,,B,,10309,無,,全/一層,-1,,2410,2,1,0,24.143846446355163,120.6804549303605,無,"155,071",bt_02.png,6,5.48,6YbpWtC1QHnPCJ44p6+ACAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),85,Biz,,B01
商,,柳川西路三段31~60號,住宅大樓(11層含以上有電梯),,B,,10309,無,,五層/十五層,-1,2,2411,1,1,2,24.143844225230303,120.67682802776616,有,"187,484",bt_05.png,48,75.85,hA8g9veLyW74+R4ZM4GgDwYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物)+車位,"1,422",Biz,4房2廳2衛有隔間,B01
商,,民權路151~180號,套房(1房(1廳)1衛),57.10%,B,,10309,無,,十八層/二十八層,-1,18,2412,2,1,0,24.141093562431365,120.67667357553411,有,"101,243",bt_07.png,59,11.36,8wXTAIX3b7c2qcMm6f+CHAYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),115,Biz,1房1廳1衛有隔間,B01
商,,臺灣大道一段1~30號,辦公商業大樓,,B,,10309,無,,三層/十二層,-1,26,2413,1,1,0,24.13790206889082,120.68418106420765,有,"205,676",bt_04.png,22,10.70,ThEraNzdpxklEPQBe32i3AYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),220,Biz,,B01
商,,臺灣大道一段361~390號,其他,,B,,10309,無,,七層/十二層,-1,32,2414,5,1,0,24.142871687404277,120.67914524126189,無,"75,646",bt_Z.png,23,8.86,6KOkklg2Oe3FM/IVrDAYmwYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),67,Biz,,B01
商,,光復路31~60號,透天厝,,B,,10309,無,,全/六層,-1,51,2415,4,1,0,24.14185634942979,120.68347175923745,無,"99,484",bt_02.png,22,623.21,7LTdgVn68XdBsE/9bvgSRQYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),"6,200",Biz,3房4廳6衛有隔間,B01
商,,中華路一段121~150號,套房(1房(1廳)1衛),,B,,10309,無,,十層/十九層,-1,18,2416,1,1,0,24.144713108665936,120.67588663898651,有,"65,898",bt_07.png,39,18.21,ciIXjbN2Jl9/OlnkayIWSQYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),120,Biz,1房1廳1衛有隔間,B01
商,,仁愛街1~30號,住宅大樓(11層含以上有電梯),45.43%,B,"1,300,000",10309,無,57.13%,九層/十二層,0,1,2417,1,1,1,24.142754581020014,120.67542714822378,有,"252,820",bt_05.png,39,49.99,VE5mkBGhepeJyRPXqhgDywYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物)+車位,"1,135",Biz,3房2廳2衛有隔間,B01
商,,雙十路一段1~30號,住宅大樓(11層含以上有電梯),88.29%,B,,10308,無,,十一層/十二層,-1,31,2418,4,1,0,24.140313051867572,120.68556545169231,有,"73,851",bt_05.png,17,25.05,BUGtaogyVJXxWHJyBIk2EiqaR2YmoJa8W0utY5dCtTU=,房地(土地+建物),185,Biz,,B01
商,,中山路175巷1~30號,透天厝,,B,,10308,無,,全/三層,-1,46,2419,3,1,0,24.140625717177127,120.67866507382,無,"193,253",bt_02.png,11,85.38,iQORsWjM76tJXp3wI5HBuQYD8mnVTNVmiOVgMgB3gFk=,房地(土地+建物),"1,650",Biz,6房4廳4衛有隔間,B01
