AA11,AA12,a,b,bs,city,cp,e,el,es,f,fi,g,id,j,k,l,lat,lon,m,p,pimg,r,s,sq,t,tp,type,v,district_code
鄉村區,乙種建築用地,新興路61~90號,透天厝,,B,,10403,無,,全/四層,0,,1868,2,1,0,24.278442557361625,120.6544597954298,無,"144,542",bt_02.png,23,57.77,DcADMNLGUEH9Ty3e4btrjGPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),835,Biz,4房2廳3衛有隔間,B16
農,,豐洲路901~930號,透天厝,,B,,10403,無,,全/四層,1,,1869,1,1,0,24.265834161857786,120.69394702898224,無,"234,423",bt_02.png,13,74.65,8F5Pq/1YHd5r/PRoqWBeBWPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,750",Biz,2房4廳5衛有隔間,B16
農,,豐洲路901~930號,透天厝,,B,,10403,無,,全/四層,1,,1870,2,1,0,24.265577052105975,120.69414974706704,無,"218,565",bt_02.png,13,73.20,t6SYvP84Bpjxs96a4vc1YWPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,600",Biz,4房2廳2衛有隔間,B16
農,,豐洲路901~930號,透天厝,,B,,10403,無,,全/三層,1,,1871,2,1,0,24.265732637858385,120.69442347401751,無,"219,550",bt_02.png,11,58.30,KzdmU4KZVqvmMbXMQEERbWPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,280",Biz,4房2廳3衛有隔間,B16
住,,神林路1~30號,透天厝,,B,,10403,無,,全/三層,-1,20,1872,1,1,0,24.255403327037993,120.66027443701846,無,"150,073",bt_02.png,9,59.97,ysceOxkE4tharZhb1VR1zWPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),900,Biz,4房3廳3衛有隔間,B16
工,,社口街42巷1~30號,工廠,,B,,10403,無,,"一層,二層/二層",-1,37,1873,6,1,0,24.248616702279527,120.68773955432704,無,"671,980",bt_08.png,33,56.55,xeOxdJ5qn1O3EPdYJCkPFGPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"3,800",Biz,5房3廳5衛有隔間,B16
農,,神洲路262巷1~30號,透天厝,,B,,10403,無,,全/三層,-1,25,1874,2,1,0,24.27113889240033,120.70579388323047,無,"167,878",bt_02.png,13,57.18,zMWsC48dzfpEQs7WifctuWPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),960,Biz,4房2廳3衛有隔間,B16
住,,社口街105巷1~30號,透天厝,,B,,10403,無,,全/三層,1,,1875,2,1,0,24.250045033661486,120.68594769877004,無,"236,188",bt_02.png,23,35.35,n/DYoCwHMFLLN2s9UWFazGPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),835,Biz,4房3廳3衛有隔間,B16
住,,豐洲里豐洲路135巷1弄1~30號,透天厝,,B,,10403,無,,全/四層,1,,1876,3,1,0,24.257245169517923,120.70994880037485,無,"216,767",bt_02.png,41,57.67,wJcW4mDuvjzIZ/LfWNPRgGPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),"1,250",Biz,5房1廳6衛有隔間,B16
住,,大漢街1巷61~90號,華廈(10層含以下有電梯),64.23%,B,,10403,無,,七層/七層,-1,16,1877,1,1,0,24.25416653077968,120.69873428358936,有,"141,917",bt_06.png,58,35.23,69KIi+OeHZk9ZFGV16ZGJWPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),500,Biz,3房2廳1衛有隔間,B16
住,,大裡街121~150號,華廈(10層含以下有電梯),70.49%,B,,10403,無,,七層/八層,-1,20,1878,1,1,0,24.252326517631925,120.69788774866778,有,"134,241",bt_06.png,46,35.01,jkMgKHXXvKzOvd0TRgCPSWPuTEcZF1c4iMCrKaulN6Y=,房地(土地+建物),470,Biz,2房1廳2衛有隔間,B16
